cxc_id,num_cta,cod_apli_prod,descri_cod_apli_prod,cod_trn,descri_cod_trn,creation_date,reference_date,vlr_original,target_paid_120d,payment_probability_120d_oof,risk_segment,expected_full_recovery_120d,expected_non_full_recovery_exposure_120d
CXC_021145,84267650406,S,AHORRO,627,TRANSFERENCIA BILLETERA A,2025-03-02,2025-11-11,881.97,0,0.4897231796199837,riesgo_medio,431.92115272943704,450.048847270563
CXC_021146,99007958746,S,AHORRO,371,COMISION CANAL TELEFONICO,2024-12-01,2025-11-11,6305.27,0,0.34655506013265075,alto_riesgo,2185.123224002599,4120.146775997401
CXC_021147,47041038338,S,AHORRO,2231,PAGO PROGRAMADO,2025-06-05,2025-11-11,149.87,0,0.893858962793739,alta_probabilidad_pago,133.96264275389765,15.907357246102336
CXC_021148,98997524099,S,AHORRO,2106,COMISION TRANSFERENCIA EXTERNA B,2025-03-09,2025-11-11,824.94,0,0.409663627224781,riesgo_medio,337.9479126428109,486.9920873571892
CXC_021149,86916394339,S,AHORRO,2010,TRANSFERENCIA BANCA MOVIL,2024-12-22,2025-11-11,9784.12,0,0.4393945679350018,riesgo_medio,4299.089180024211,5485.030819975791
CXC_021150,24227752136,S,AHORRO,627,TRANSFERENCIA BILLETERA A,2025-03-11,2025-11-11,1157.26,0,0.4831573656682769,riesgo_medio,559.1386929932701,598.1213070067299
CXC_021151,77206822050,S,AHORRO,1554,DEBITO OBLIGACION FINANCIERA,2024-12-20,2025-11-11,418.01,1,0.3943873435632273,alto_riesgo,164.85785348286464,253.15214651713538
CXC_021152,64395965979,S,AHORRO,365,PAGO CANAL QR,2025-02-11,2025-11-11,8432.1,0,0.510288297283395,riesgo_medio,4302.8019515233145,4129.298048476686
CXC_021153,59788745499,S,AHORRO,137,COMISION RETIRO CANAL A,2025-01-12,2025-11-11,1758.75,0,0.19446577984168187,alto_riesgo,342.016690296558,1416.733309703442
CXC_021154,69498393998,S,AHORRO,176,COMISION RETIRO CORRESPONSAL B,2025-02-05,2025-11-11,1614.46,0,0.3318560551474341,alto_riesgo,535.7683267933264,1078.6916732066736
CXC_021155,98330625170,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-03-18,2025-11-11,125.36,1,0.49815926725315035,riesgo_medio,62.44924574285493,62.91075425714508
CXC_021156,27152228361,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-04-06,2025-11-11,7406.85,0,0.5442051951312769,riesgo_medio,4030.846249558098,3376.0037504419024
CXC_021157,40586882010,S,AHORRO,176,COMISION RETIRO CORRESPONSAL B,2025-01-28,2025-11-11,189.25,0,0.2706307094161198,alto_riesgo,51.216861757000665,138.03313824299934
CXC_021158,79658589551,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-01-13,2025-11-11,177.66,0,0.28903760845253545,alto_riesgo,51.35042151767745,126.30957848232255
CXC_021159,35178431407,S,AHORRO,497,PAGO SERVICIO ELECTRONICO,2024-11-14,2025-11-11,644.86,0,0.3263081600820604,alto_riesgo,210.42308011051745,434.43691988948257
CXC_021160,32268727222,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-05-04,2025-11-11,13591.24,1,0.6567951869718202,probable_pago,8926.66101697888,4664.578983021119
CXC_021161,15578685000,S,AHORRO,87,CARGO FISCAL IVA COMISION B,2025-05-29,2025-11-11,610.24,1,0.6737005192069566,probable_pago,411.1190048408532,199.1209951591468
CXC_021162,70988709976,D,CORRIENTE,834,CARGO FISCAL TRANSACCIONAL,2025-02-13,2025-11-11,72.0,0,0.32065720707007617,alto_riesgo,23.087318909045486,48.912681090954514
CXC_021163,42855496188,S,AHORRO,2287,RETIRO CANAL B,2025-03-17,2025-11-11,190.7,1,0.6657988638491427,probable_pago,126.96784333603149,63.73215666396849
CXC_021164,48660074769,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2024-12-23,2025-11-11,951.02,0,0.33468541140874664,alto_riesgo,318.29251995794624,632.7274800420538
CXC_021165,38375846892,S,AHORRO,2106,COMISION TRANSFERENCIA EXTERNA B,2025-02-08,2025-11-11,1097.17,1,0.3162011899328051,alto_riesgo,346.9264595585758,750.2435404414243
CXC_021166,59732949239,S,AHORRO,497,PAGO SERVICIO ELECTRONICO,2025-03-08,2025-11-11,2740.28,1,0.5112456204575472,riesgo_medio,1400.9561488274076,1339.3238511725926
CXC_021167,21254199574,S,AHORRO,627,TRANSFERENCIA BILLETERA A,2025-02-14,2025-11-11,684.7,0,0.2627284939221042,alto_riesgo,179.89019978846474,504.8098002115353
CXC_021168,32228459035,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-06-04,2025-11-11,2513.49,0,0.780743480156245,probable_pago,1962.39092993792,551.0990700620798
CXC_021169,19320471201,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-03-30,2025-11-11,2735.51,1,0.43705891037070854,riesgo_medio,1195.579019908177,1539.9309800918231
CXC_021170,31582281894,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2024-12-04,2025-11-11,711.27,0,0.36376397600263993,alto_riesgo,258.7344032113977,452.53559678860233
CXC_021171,88769994000,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-01-27,2025-11-11,14828.76,1,0.29169402521458887,alto_riesgo,4325.460693341087,10503.299306658913
CXC_021172,82810718353,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-06-16,2025-11-11,497.95,1,0.7422523843538029,probable_pago,369.60457478897615,128.34542521102384
CXC_021173,61895435266,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2024-12-06,2025-11-11,349.08,1,0.36378478655074753,alto_riesgo,126.98999328913494,222.09000671086505
CXC_021174,34104778164,S,AHORRO,2106,COMISION TRANSFERENCIA EXTERNA B,2025-01-15,2025-11-11,16812.47,0,0.22448304382281684,alto_riesgo,3774.1144397797934,13038.355560220209
CXC_021175,68917881289,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-07-19,2025-11-11,15824.71,1,0.802090507871647,alta_probabilidad_pago,12692.849680821531,3131.860319178468
CXC_021176,68181779200,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2024-11-16,2025-11-11,46481.25,0,0.22205561896512546,alto_riesgo,10321.422739022737,36159.82726097726
CXC_021177,64227378553,S,AHORRO,1157,COMISION CONSULTA SALDO,2025-05-28,2025-11-11,1945.53,0,0.5734609406094328,riesgo_medio,1115.6854637838696,829.8445362161302
CXC_021178,36659741028,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2024-12-21,2025-11-11,787.6,0,0.3567993509420531,alto_riesgo,281.01516880196107,506.584831198039
CXC_021179,50513841518,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-03-20,2025-11-11,12654.78,0,0.4690690305418551,riesgo_medio,5935.965386320458,6718.814613679543
CXC_021180,60560408704,S,AHORRO,1642,CXC DEPOSITO CANAL,2025-08-07,2025-11-11,235.89,1,0.9069235779622817,alta_probabilidad_pago,213.93420280552263,21.95579719447736
CXC_021181,42228797009,S,AHORRO,1833,CARGO FISCAL IVA B,2025-01-07,2025-11-11,7163.92,0,0.5449496085344424,riesgo_medio,3903.9753995720625,3259.9446004279375
CXC_021182,82642926292,S,AHORRO,137,COMISION RETIRO CANAL A,2025-05-22,2025-11-11,1096.63,0,0.6151468746557058,probable_pago,674.5885171536868,422.04148284631333
CXC_021183,51425659334,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-08-03,2025-11-11,1337.71,1,0.8578295824220505,alta_probabilidad_pago,1147.5272107018013,190.18278929819877
CXC_021184,56387104636,S,AHORRO,497,PAGO SERVICIO ELECTRONICO,2025-04-17,2025-11-11,1735.29,1,0.6106308451865937,probable_pago,1059.621599343844,675.6684006561558
CXC_021186,33362344705,S,AHORRO,1859,COMISION CONSIGNACION CANAL B,2025-07-19,2025-11-11,479.03,1,0.9146192817439489,alta_probabilidad_pago,438.1300745338038,40.89992546619615
CXC_021187,60132847265,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-03-13,2025-11-11,2684.32,0,0.4856973627837461,riesgo_medio,1303.7671448676654,1380.5528551323348
CXC_021188,15824883372,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-08-04,2025-11-11,13764.74,1,0.8761896361034356,alta_probabilidad_pago,12060.522531658404,1704.217468341596
CXC_021189,31939542173,S,AHORRO,795,PAGO AUTOMATICO TARJETA B,2025-04-20,2025-11-11,5936.33,0,0.6504662367602951,probable_pago,3861.382235267243,2074.947764732757
CXC_021190,43210648011,S,AHORRO,1128,RETIRO CORRESPONSAL B,2025-06-28,2025-11-11,4060.39,0,0.7924778490695986,probable_pago,3217.7691335837076,842.6208664162924
CXC_021191,59388143317,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-06-16,2025-11-11,2042.69,0,0.7365714725568967,probable_pago,1504.5871812772473,538.1028187227527
CXC_021192,57461834716,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-01-04,2025-11-11,19245.58,0,0.2510822642900095,alto_riesgo,4832.223803974522,14413.356196025481
CXC_021193,41928589107,S,AHORRO,334,COMISION CONSULTA EXTERNO,2025-08-01,2025-11-11,391.68,1,0.9550485077438668,alta_probabilidad_pago,374.07339951311775,17.606600486882233
CXC_021194,65336636498,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2024-12-25,2025-11-11,4537.92,0,0.3559466804297303,alto_riesgo,1615.2575600556818,2922.662439944318
CXC_021195,62992096374,S,AHORRO,574,COMISION RETIRO INTERNACIONAL,2024-11-14,2025-11-11,4831.67,0,0.2545219318926317,alto_riesgo,1229.765982667672,3601.9040173323283
CXC_021196,27244034312,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-04-08,2025-11-11,2173.0,0,0.5520990730897601,riesgo_medio,1199.7112858240487,973.2887141759512
CXC_021197,18948164912,S,AHORRO,176,COMISION RETIRO CORRESPONSAL B,2024-11-23,2025-11-11,111536.79,1,0.18968163447431108,alto_riesgo,21156.480631217994,90380.309368782
CXC_021198,45353496015,S,AHORRO,497,PAGO SERVICIO ELECTRONICO,2024-11-19,2025-11-11,2698.64,0,0.2925729895754223,alto_riesgo,789.5491725878177,1909.0908274121823
CXC_021199,38796359200,S,AHORRO,137,COMISION RETIRO CANAL A,2025-04-23,2025-11-11,75542.34,0,0.4977543386777173,riesgo_medio,37601.527488867265,37940.81251113273
CXC_021200,55580423851,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-03-26,2025-11-11,14165.95,0,0.4321373770727494,riesgo_medio,6121.636476743714,8044.313523256285
CXC_021201,29354515607,S,AHORRO,176,COMISION RETIRO CORRESPONSAL B,2025-06-24,2025-11-11,8039.55,0,0.7155521319559451,probable_pago,5752.717142466418,2286.8328575335813
CXC_021202,99735938118,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-03-10,2025-11-11,543.84,1,0.46313398495837915,riesgo_medio,251.87078637976492,291.9692136202351
CXC_021203,39445684081,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-01-14,2025-11-11,838.49,1,0.2959295999123557,alto_riesgo,248.1340102305111,590.3559897694889
CXC_021204,65649558682,S,AHORRO,2107,CARGO FISCAL IVA TRASLADO,2025-04-28,2025-11-11,8227.15,0,0.5999579648637782,riesgo_medio,4935.944170629033,3291.2058293709674
CXC_021205,46707833749,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-05-11,2025-11-11,1564.43,0,0.6767676325421319,probable_pago,1058.7555873778874,505.6744126221126
CXC_021206,15874406932,S,AHORRO,87,CARGO FISCAL IVA COMISION B,2025-03-07,2025-11-11,72.66,1,0.4777808866178882,riesgo_medio,34.71555922165575,37.944440778344244
CXC_021207,87536673350,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-01-31,2025-11-11,14674.01,0,0.25398202483652776,alto_riesgo,3726.934772271457,10947.075227728543
CXC_021208,44915877052,S,AHORRO,627,TRANSFERENCIA BILLETERA A,2025-07-20,2025-11-11,738.84,1,0.7307783261778147,probable_pago,539.9282585132166,198.9117414867834
CXC_021209,11993485980,S,AHORRO,1642,CXC DEPOSITO CANAL,2025-07-19,2025-11-11,1638.35,1,0.917032141319123,alta_probabilidad_pago,1502.419608730185,135.93039126981478
CXC_021210,60029393499,S,AHORRO,2106,COMISION TRANSFERENCIA EXTERNA B,2024-11-15,2025-11-11,1726.34,1,0.21967984698183715,alto_riesgo,379.24210703862474,1347.0978929613752
CXC_021211,96257693323,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-02-11,2025-11-11,2241.72,0,0.3564907903106819,alto_riesgo,799.1525344552618,1442.5674655447378
CXC_021212,94824833944,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-03-04,2025-11-11,37875.27,0,0.44389968531951807,riesgo_medio,16812.820434391782,21062.449565608214
CXC_021213,28051623571,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-08-13,2025-11-11,327.18,1,0.8787762908350434,alta_probabilidad_pago,287.5180268354095,39.661973164590506
CXC_021214,70670024741,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-05-30,2025-11-11,932.25,1,0.6773056608249188,probable_pago,631.4182023040306,300.83179769596944
CXC_021215,58355412696,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-06-04,2025-11-11,5942.9,1,0.7558829500033637,probable_pago,4492.13678357499,1450.76321642501
CXC_021216,71715808242,S,AHORRO,1705,TRANSFERENCIA BOTON DIGITAL,2024-11-14,2025-11-11,901.94,0,0.3128353833710249,alto_riesgo,282.15874567766224,619.7812543223379
CXC_021217,37348865092,S,AHORRO,1157,COMISION CONSULTA SALDO,2025-06-09,2025-11-11,266.22,1,0.6902751785156881,probable_pago,183.7650580244465,82.45494197555352
CXC_021218,72275214602,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2024-12-14,2025-11-11,2517.68,0,0.31412590713482785,alto_riesgo,790.8685138752134,1726.8114861247864
CXC_021219,52616572412,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-05-19,2025-11-11,3005.42,1,0.6557523808175193,probable_pago,1970.8113203565888,1034.6086796434113
CXC_021220,73589007280,S,AHORRO,333,CARGO FISCAL IVA A,2024-12-17,2025-11-11,9618.06,0,0.29262592282918237,alto_riesgo,2814.4936833264455,6803.566316673554
CXC_021221,50215918247,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2024-11-21,2025-11-11,1499.02,0,0.2404719590393907,alto_riesgo,360.47227603922744,1138.5477239607726
CXC_021222,38289162324,S,AHORRO,87,CARGO FISCAL IVA COMISION B,2025-04-24,2025-11-11,688.45,1,0.5476592760663657,riesgo_medio,377.0360286078895,311.41397139211057
CXC_021223,69028408985,S,AHORRO,2274,CARGO FISCAL IVA CANAL VIRTUAL,2024-11-30,2025-11-11,1015.08,0,0.24608786983945166,alto_riesgo,249.7988749166306,765.2811250833695
CXC_021224,26735455988,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-06-13,2025-11-11,5985.59,1,0.7526861113485679,probable_pago,4505.270461226874,1480.3195387731255
CXC_021225,15196242758,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-06-29,2025-11-11,1930.44,1,0.7248879703140256,probable_pago,1399.3527334130076,531.0872665869924
CXC_021226,97077177717,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-03-21,2025-11-11,292.57,1,0.46118801844382457,riesgo_medio,134.92977855610974,157.64022144389023
CXC_021227,60773906905,S,AHORRO,2285,APERTURA INVERSION VIRTUAL,2025-04-01,2025-11-11,1986.1,1,0.14566058327679185,alto_riesgo,289.2964844460363,1696.8035155539635
CXC_021228,34689399752,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-02-18,2025-11-11,8552.38,0,0.3785302393487686,alto_riesgo,3237.3344484016216,5315.045551598378
CXC_021229,50770802235,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-07-04,2025-11-11,7329.58,1,0.7974698413034809,probable_pago,5845.118999421167,1484.4610005788327
CXC_021230,29735243639,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-05-17,2025-11-11,2113.14,1,0.671333684923087,probable_pago,1418.622062958372,694.517937041628
CXC_021231,79015578681,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2024-11-13,2025-11-11,2409.69,0,0.2637204958678348,alto_riesgo,635.4846416877629,1774.2053583122374
CXC_021232,34740006363,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-04-30,2025-11-11,547.28,0,0.5656654762473721,riesgo_medio,309.57740184066176,237.7025981593382
CXC_021233,12970979980,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-06-17,2025-11-11,7757.31,1,0.7369305520330248,probable_pago,5716.598740591304,2040.7112594086964
CXC_021234,73061070884,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-03-13,2025-11-11,5162.27,0,0.44602775616907314,riesgo_medio,2302.5157048389215,2859.7542951610794
CXC_021235,44408478571,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2024-12-22,2025-11-11,648.3,1,0.38188431076868157,alto_riesgo,247.57559867133625,400.7244013286637
CXC_021236,29335940537,D,CORRIENTE,497,PAGO SERVICIO ELECTRONICO,2025-04-13,2025-11-11,2303.1,0,0.7424660863271618,probable_pago,1709.9736434200863,593.1263565799136
CXC_021237,47096744736,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-04-11,2025-11-11,1604.5,1,0.5428986043806598,riesgo_medio,871.0808107287687,733.4191892712313
CXC_021238,50487240483,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-02-25,2025-11-11,7343.51,0,0.3387876117419414,alto_riesgo,2487.890214703064,4855.619785296936
CXC_021239,26496973560,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-03-21,2025-11-11,3270.77,1,0.44610043601988375,riesgo_medio,1459.0919231207552,1811.678076879245
CXC_021240,62492643890,S,AHORRO,497,PAGO SERVICIO ELECTRONICO,2025-04-07,2025-11-11,1845.48,0,0.6175026033686284,probable_pago,1139.5887044647363,705.8912955352637
CXC_021241,58165812458,S,AHORRO,2010,TRANSFERENCIA BANCA MOVIL,2025-06-17,2025-11-11,1402.91,1,0.6609600423461827,probable_pago,927.2674530078832,475.64254699211693
CXC_021243,21707989947,D,CORRIENTE,2010,TRANSFERENCIA BANCA MOVIL,2025-07-08,2025-11-11,981.58,0,0.9300534939153843,alta_probabilidad_pago,912.921908557463,68.6580914425371
CXC_021244,72243604780,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-06-05,2025-11-11,619.47,1,0.7521271021378098,probable_pago,465.92017596130904,153.54982403869099
CXC_021245,99651719126,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-02-14,2025-11-11,1666.56,0,0.3487137914221454,alto_riesgo,581.1524562324906,1085.4075437675092
CXC_021246,65668137263,S,AHORRO,2106,COMISION TRANSFERENCIA EXTERNA B,2025-06-19,2025-11-11,46732.89,1,0.6797844441253701,probable_pago,31768.291651022068,14964.598348977934
CXC_021247,34233992193,S,AHORRO,137,COMISION RETIRO CANAL A,2025-02-17,2025-11-11,5189.37,1,0.273822089105873,alto_riesgo,1420.9641345433442,3768.4058654566556
CXC_021248,20366315404,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-02-16,2025-11-11,413.07,0,0.35582939719737694,alto_riesgo,146.98244910032048,266.0875508996795
CXC_021249,40125015604,S,AHORRO,349,ABONO CREDITO MORA,2024-12-08,2025-11-11,6572.25,0,0.40632240633172695,riesgo_medio,2670.4524350136926,3901.7975649863074
CXC_021250,33720100334,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2024-12-23,2025-11-11,1551.9,1,0.38510818355200677,alto_riesgo,597.6493900543593,954.2506099456408
CXC_021251,85955438449,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-07-22,2025-11-11,2280.71,1,0.8171139744277274,alta_probabilidad_pago,1863.600012617062,417.1099873829379
CXC_021252,19854475200,S,AHORRO,1157,COMISION CONSULTA SALDO,2024-12-15,2025-11-11,153.23,0,0.2650389550290685,alto_riesgo,40.61191907910416,112.61808092089582
CXC_021253,22128974186,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-04-06,2025-11-11,2592.21,1,0.545118011673741,riesgo_medio,1413.0603610407882,1179.1496389592119
CXC_021254,11433178803,S,AHORRO,176,COMISION RETIRO CORRESPONSAL B,2025-03-11,2025-11-11,5306.24,0,0.42208748327450735,riesgo_medio,2239.6974872505216,3066.5425127494777
CXC_021255,48227632139,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-04-12,2025-11-11,1866.06,1,0.5804130397126872,riesgo_medio,1083.085556886257,782.9744431137428
CXC_021256,38729259112,S,AHORRO,176,COMISION RETIRO CORRESPONSAL B,2025-01-24,2025-11-11,14148.22,1,0.23418136663348454,alto_riesgo,3313.2494950311984,10834.9705049688
CXC_021257,72981754643,S,AHORRO,2106,COMISION TRANSFERENCIA EXTERNA B,2025-01-22,2025-11-11,496.66,0,0.23884862384708674,alto_riesgo,118.6265575198941,378.0334424801059
CXC_021258,12844959102,S,AHORRO,2106,COMISION TRANSFERENCIA EXTERNA B,2025-03-29,2025-11-11,1761.76,1,0.42005609580511255,riesgo_medio,740.0380273456151,1021.721972654385
CXC_021259,99702646715,S,AHORRO,70,TRANSFERENCIA BILLETERA DIGITAL,2025-02-07,2025-11-11,2432.85,1,0.49131514527959524,riesgo_medio,1195.2960511934632,1237.5539488065367
CXC_021260,64365622587,S,AHORRO,1388,COMISION EXPEDICION DOCUMENTO,2025-01-28,2025-11-11,902.89,1,0.4713148119344086,riesgo_medio,425.5454305474582,477.3445694525418
CXC_021261,91261122326,S,AHORRO,798,PAGO SEGURO FINANCIERO,2025-03-21,2025-11-11,1968.41,1,0.6048377922512429,probable_pago,1190.568758645269,777.841241354731
CXC_021262,74171185135,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-01-27,2025-11-11,12123.57,0,0.2920033695824204,alto_riesgo,3540.1232913683443,8583.446708631654
CXC_021263,92728655113,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2024-12-08,2025-11-11,606.81,0,0.35709305103307504,alto_riesgo,216.68763429738024,390.12236570261973
CXC_021264,21313151242,S,AHORRO,2106,COMISION TRANSFERENCIA EXTERNA B,2025-02-09,2025-11-11,846.96,1,0.2741722059115186,alto_riesgo,232.2128915188198,614.7471084811802
CXC_021265,80441215192,S,AHORRO,497,PAGO SERVICIO ELECTRONICO,2024-11-11,2025-11-11,4969.22,0,0.29202102250488754,alto_riesgo,1451.1167054517373,3518.1032945482625
CXC_021266,41465578450,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-02-05,2025-11-11,443.58,1,0.3670040977215872,alto_riesgo,162.79567766734164,280.78432233265835
CXC_021267,24847600239,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2024-12-03,2025-11-11,4586.1,1,0.34773053324788317,alto_riesgo,1594.726998528117,2991.373001471883
CXC_021268,16101240150,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2024-12-30,2025-11-11,1455.31,1,0.33128526251067464,alto_riesgo,482.1227553844099,973.1872446155901
CXC_021269,98022951861,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-01-23,2025-11-11,788.99,0,0.26262433759877896,alto_riesgo,207.20797612206061,581.7820238779394
CXC_021270,84665082165,S,AHORRO,1833,CARGO FISCAL IVA B,2025-04-04,2025-11-11,360.16,1,0.16653438937759596,alto_riesgo,59.97902567823496,300.18097432176506
CXC_021271,76742424550,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-06-30,2025-11-11,2827.01,1,0.7402801496497665,probable_pago,2092.779385861387,734.2306141386136
CXC_021272,64291502533,S,AHORRO,627,TRANSFERENCIA BILLETERA A,2024-11-28,2025-11-11,1144.37,0,0.26414450599731076,alto_riesgo,302.2790483281425,842.0909516718574
CXC_021273,35504930795,S,AHORRO,2106,COMISION TRANSFERENCIA EXTERNA B,2025-03-05,2025-11-11,3817.27,0,0.4065915922353553,riesgo_medio,1552.0698872922546,2265.200112707745
CXC_021274,52223933829,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-05-16,2025-11-11,4583.99,1,0.6712122060532575,probable_pago,3076.8300404260717,1507.159959573928
CXC_021275,22925905709,S,AHORRO,497,PAGO SERVICIO ELECTRONICO,2025-02-03,2025-11-11,520.98,1,0.42564816436739655,riesgo_medio,221.75418067212627,299.22581932787375
CXC_021276,14031925170,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-04-03,2025-11-11,1316.28,1,0.5464281948044782,riesgo_medio,719.2525042572386,597.0274957427614
CXC_021277,75360386010,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-05-14,2025-11-11,369.48,1,0.6530508846362257,probable_pago,241.2892408553927,128.1907591446073
CXC_021278,52792982368,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-02-25,2025-11-11,5971.06,0,0.3403675151746561,alto_riesgo,2032.3548551587821,3938.705144841218
CXC_021279,27059026864,S,AHORRO,137,COMISION RETIRO CANAL A,2025-08-01,2025-11-11,984.14,1,0.8691075055999703,alta_probabilidad_pago,855.3234605611548,128.81653943884524
CXC_021280,57124680075,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-07-25,2025-11-11,9086.82,1,0.8060689677700007,alta_probabilidad_pago,7324.603617711798,1762.216382288202
CXC_021281,43052963068,S,AHORRO,176,COMISION RETIRO CORRESPONSAL B,2025-03-29,2025-11-11,32390.01,1,0.41814401386134714,riesgo_medio,13543.688790409173,18846.321209590827
CXC_021282,99795429791,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-06-03,2025-11-11,17155.67,0,0.7316574558756163,probable_pago,12552.073866041632,4603.596133958366
CXC_021283,26097751232,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-03-11,2025-11-11,1439.97,1,0.44990477611343777,riesgo_medio,647.849380460067,792.1206195399329
CXC_021284,33952091735,S,AHORRO,2106,COMISION TRANSFERENCIA EXTERNA B,2025-02-13,2025-11-11,1961.12,1,0.27671484235430177,alto_riesgo,542.6710116378682,1418.4489883621316
CXC_021285,77553835953,S,AHORRO,834,CARGO FISCAL TRANSACCIONAL,2025-07-16,2025-11-11,1723.03,1,0.8174607903088762,alta_probabilidad_pago,1408.509465525903,314.520534474097
CXC_021286,69598808505,S,AHORRO,497,PAGO SERVICIO ELECTRONICO,2025-04-17,2025-11-11,39574.44,0,0.6425577676721536,probable_pago,25428.863823275584,14145.57617672442
CXC_021287,52484589681,S,AHORRO,574,COMISION RETIRO INTERNACIONAL,2025-02-02,2025-11-11,1015.88,0,0.36588231151546297,alto_riesgo,371.6925226223285,644.1874773776714
CXC_021288,22261789199,S,AHORRO,2106,COMISION TRANSFERENCIA EXTERNA B,2024-12-22,2025-11-11,12325.26,0,0.28086533854605555,alto_riesgo,3461.738322568157,8863.521677431843
CXC_021289,10690574584,S,AHORRO,1517,COBRO SERVICIO TRANSPORTE,2025-03-01,2025-11-11,3345.27,1,0.4837420875151327,riesgo_medio,1618.2478931017479,1727.022106898252
CXC_021290,96236235704,S,AHORRO,627,TRANSFERENCIA BILLETERA A,2025-04-07,2025-11-11,955.45,1,0.45573101187545473,riesgo_medio,435.42819529640326,520.0218047035968
CXC_021291,13819893242,S,AHORRO,2106,COMISION TRANSFERENCIA EXTERNA B,2025-01-18,2025-11-11,4601.69,1,0.22158996548895002,alto_riesgo,1019.6883282908464,3582.001671709153
